"Verified","MachineID","GPU","NumGPUs","PricePerHour","Rented","CPU","CPUCores","CPUCoresEffective","RAM","Storage","PCIE","DiskBW","InetDown","InetUp","InternetDownCostPerTB","InternetUpCostPerTB","StorageCost","Location","MoboName","VRAM_GB"
,"111244","RTX PRO 6000 WS","1","0.99","False","AMD Ryzen Threadripper PRO 3975WX 32-Cores","64","64","128","1.34","25.8","3534","4430.4","4258.5","2.67","4","0.2",,"Pro WS WRX80E-SAGE SE WIFI","95.59"
,"80513","RTX PRO 6000 WS","1","1","False","AMD Ryzen 9 9950X 16-Core Processor","32","32","128","2.76","18.8","6218","2063.6","2127.7","6.83","13.65","0.13",,"X870E AORUS PRO","95.59"
,"124265","RTX PRO 6000 WS","1","0.53","False","AMD Ryzen Threadripper 7960X 24-Cores","48","48","128","2.82","55.1","5059","806.5","745.1","4.1","4.1","0.13",,"Pro WS TRX50-SAGE WIFI A","95.59"
,"8218","RTX PRO 6000 WS","1","0.9","False","AMD EPYC 7642 48-Core Processor","192","32","192","0.16","26.6","4624","5682.9","3058.8","9.33","12","0.2",,"ROME2D32GM-2T","95.59"
,"57551","RTX PRO 6000 WS","1","0.95","False","AMD Ryzen 9 9950X 16-Core Processor","32","32","128","0.46","52.7","4685","3112.3","3954.9","2.67","4","0.27",,"X870E GAMING PLUS WIFI ","95.59"
,"42730","RTX PRO 6000 WS","1","0.9","False","AMD Ryzen Threadripper 9970X 32-Cores","64","32","128","1.04","55.1","6319.7","1275","1619.8","2.67","4","0.33",,"Pro WS TRX50-SAGE WIFI A","95.59"
,"45343","RTX PRO 6000 WS","1","0.9","False","AMD Ryzen 9 9950X 16-Core Processor","32","32","192","0.66","52.9","6261","923.7","871.2","2.67","4","0.2",,"PRIME X870-P WIFI","95.59"
,"45580","RTX PRO 6000 WS","1","0.9","False","AMD Ryzen 9 9950X 16-Core Processor","32","32","192","2.62","43.2","6311","2310.4","2330.2","5.33","8","0.27",,"B850M DS3H","95.59"
,"45156","RTX PRO 6000 WS","1","1.25","False","Core™ Ultra 9 285K","24","24","256","2.35","50.9","2323.11","4366","5468.1","4","4","0.2",,"ROG STRIX Z890-E GAMING WIFI","95.59"
,"43966","RTX PRO 6000 WS","1","1","False","AMD EPYC 9554 64-Core Processor","128","64","128","2.97","54.1","7222","7812.7","7223.6","2.67","4","0.33",,"GENOAD8UD-2T","95.59"
,"38632","RTX PRO 6000 WS","1","1","False","AMD EPYC 9534 64-Core Processor","128","64","192","2.41","54.2","4120","4360.5","4403.9","0.03","0.04","0.09",,"GENOAD8X-2T","95.59"
,"61615","RTX PRO 6000 WS","1","0.96","False","AMD EPYC 9374F 32-Core Processor","64","32","192","2.84","54.2","5531","1568.5","832.5","6.67","6.67","0.2",,"GENOAD8X-2T","95.59"
,"39392","RTX PRO 6000 WS","1","0.6","False","AMD EPYC 9224 24-Core Processor","96","19.2","256","0.24","27.3","3423.68","906","796.9","0.68","0.68","0.28",,"K14PG-D24 Series","95.59"
,"136575","RTX PRO 6000 WS","1","0.75","False","AMD Ryzen Threadripper PRO 7965WX 24-Cores","48","48","256","2.25","55.1","7937.1","937.7","937.3","2.67","4","0.2",,"H13SRA-TF","95.59"
,"43257","RTX PRO 6000 WS","1","0.75","False","AMD Ryzen Threadripper PRO 7965WX 24-Cores","48","24","128","1.05","55.1","6255.65","936.1","934.5","2.67","4","0.2",,"H13SRA-TF","95.59"
,"39297","RTX PRO 6000 WS","1","1.01","False","AMD Ryzen Threadripper PRO 7975WX 32-Cores","64","32","192","1.98","54.9","3978.7","6602.7","6341.5","2.67","4","0.2",,"WRX90 WS EVO","95.59"
,"72647","RTX PRO 6000 WS","1","0.6","False","Xeon® Gold 6338 ","64","64","512","3","27.1","6504.43","937.4","939.8","0.43","0.43","0.13",,"X12SPA-TF","95.59"
,"105131","RTX PRO 6000 WS","1","1.35","False","AMD Ryzen 5 7600X 6-Core Processor","8","8","64","0.89","27.4","5050.86","443.8","397.2","1.33","2.67","0.53",,"TUF GAMING B650-E WIFI","95.59"
,"45503","RTX PRO 6000 WS","1","0.8","False","AMD EPYC 7262 8-Core Processor","32","10.67","384","0.44","22","5249.78","807.4","277.7","6.67","6.67","0.33",,"H12DSG-O-","95.59"
,"13996","RTX PRO 6000 WS","1","1.5","False","AMD EPYC 7K62 48-Core Processor","96","96","512","5.53","26.5","4023","7423.8","4572.9","2.67","4","0.13",,"H12D-8D","95.59"
,"136703","RTX PRO 6000 WS","1","0.81","False","Xeon® w5-3435X","14","14","256","3.09","53.9","7447.4","1404.4","1280.2","12","12","0.33",,"Pro WS W790E-SAGE SE","95.59"
,"59306","RTX PRO 6000 WS","1","1.2","False","Core™ Ultra 5 245K","14","14","128","1.42","51","6384","786.4","826.3","2.67","4","0.2",,"PRIME B860M-A","95.59"
,"107877","RTX PRO 6000 WS","1","1.2","False",,"512","512","384","0.73","55.2","3604.88","2002.3","843.7","6.67","6.67","0.4",,"MZ73-LM2-000","95.59"
,"42857","RTX PRO 6000 WS","1","0.9","False","AMD EPYC 9555 64-Core Processor","256","64","128","1.17","54.4","12595.2","934.3","935.6","8","9.33","0.2",,"GENOA2D24G-2L","95.59"
,"37487","RTX PRO 6000 WS","1","1.12","False","AMD EPYC 9654 96-Core Processor","384","48","192","0.36","54.2","6734","5636.3","3783.9","5.33","5.33","0.32",,"TURIN2D24G-2L","95.59"
,"105856","RTX PRO 6000 WS","1","1.2","False","AMD EPYC 7713 64-Core Processor","256","128","256","2.86","26.9","15769.6","12093.5","5541.9","53.33","53.33","0.33",,"H12DSG-O-","95.59"
,"38830","RTX PRO 6000 WS","1","0.95","False","AMD EPYC 9B14 96-Core Processor","384","48","192","1.37","54.1","859","2443.4","2565","0.27","0.4","0.09",,"TURIN2D24G-2L","95.59"
,"98261","RTX PRO 6000 WS","1","1.9","False","AMD EPYC 9J14 96-Core Processor","384","48","128","1.41","54.1","11366.4","8603.9","7103.1","33.33","13.33","0.6",,"K15PG-D24 Series","95.59"
,"43934","RTX PRO 6000 WS","1","1.9","False","XEON® PLATINUM 8573C","208","26","128","0.81","27","25088","8668.7","6376.1","33.33","20","0.53",,"SP2C741D32G-2L","95.59"
,"50938","RTX PRO 6000 WS","1","1.2","False","AMD EPYC 9274F 24-Core Processor","96","16","64","1.76","54.2","6597","5810.3","1353.7","12","12","0.2",,"GENOA2D24G-2L","95.59"
,"54830","RTX PRO 6000 WS","1","1.9","False","XEON® PLATINUM 8568Y+","192","24","128","1.06","53.7","11878.4","8793.7","8257.8","33.33","18.67","0.47",,"SP2C741D32G-2L","95.59"
,"39081","RTX PRO 6000 WS","1","1.3","False","AMD EPYC 9654 96-Core Processor","192","96","256","6.09","54.2","8097","1646.4","2061.3","33.33","33.33","0.33",,"S8050GM2NE","95.59"
,"45202","RTX PRO 6000 WS","1","2","False","AMD EPYC 9654 96-Core Processor","88","22","96","0.44","54.2","3703.3","2746.8","1933.3","4","4","0.47",,"Nova Cloud VM","95.59"
,"5150","RTX PRO 6000 WS","1","3","False","AMD EPYC 9B14 96-Core Processor","192","24","96","0.22","54.2","4711","3118.2","1905","2.67","2.67","0.47",,"GENOA2D24G-2L","95.59"
,"105178","RTX PRO 6000 WS","1","1.25","False","Core™ Ultra 5 250K Plus","18","9","128","2.95","27.3","10543.68","2075.8","2309.2","33.33","33.33","0.33",,"Z890 AERO G","95.59"
,"36130","RTX PRO 6000 WS","1","1.28","False","AMD EPYC 9334 32-Core Processor","64","32","384","6.33","54.5","5109","2119.6","2281.9","33.33","33.33","0.33",,"GENOAD8X-2T","95.59"
,"56846","RTX PRO 6000 WS","1","1.9","False","AMD EPYC 9J14 96-Core Processor","384","48","192","1.23","54.1","9261.89","8987.7","7796.6","33.33","21.33","0.47",,"T1DMGEP","95.59"
,"118547","RTX PRO 6000 WS","1","0.96","False","AMD EPYC 7452 32-Core Processor","64","16","128","1.27","26.9","5386.6","7772.2","7254.3","2.67","2.67","0.25",,"ROMED8-2T","95.59"
,"55908","RTX PRO 6000 WS","1","0.75","False","AMD Ryzen Threadripper 7960X 24-Cores","48","48","128","0.46","55","3595.05","475.4","64.1","2.67","4","0.2",,"TRX50 AERO D","95.59"
,"51732","RTX PRO 6000 WS","1","0.8","False","AMD EPYC 9534 64-Core Processor","256","36.57","256","0.28","54.2","6491","7086","1875.6","13.33","13.33","0.67",,"GENOA2D24G-2L","95.59"
,"105688","RTX PRO 6000 WS","1","0.51","False","AMD Ryzen Threadripper PRO 9965WX 24-Cores","48","24","128","0.26","55","4558.6","898","93","13.65","68.27","0.13",,"WRX90 WS EVO","95.59"
,"136595","RTX PRO 6000 WS","1","0.65","False","Xeon® Platinum 8490H","240","30","96","0.53","53.8","5478","1856.6","2046.7","2.67","4","0.2",,"G4DCT","95.59"
,"68354","RTX PRO 6000 WS","1","0.65","False","AMD Ryzen Threadripper 7970X 32-Cores","64","64","128","0.59","55.1","4238.74","484.4","466.8","2.67","4","0.2",,"Pro WS TRX50-SAGE WIFI","95.59"
,"100442","RTX PRO 6000 WS","1","0.95","False","Core™ Ultra 7 265KF","20","10","128","1.42","22.4","4713","9151.7","8690.6","0.2","0.4","0.27",,"Pro WS W880-ACE SE","95.59"
,"136767","RTX PRO 6000 WS","1","0.95","False","Xeon® Gold 6148 ","40","40","64","0.14","13.2","1908","872.2","856","2.67","4","0.2",,"X11SPM-F","95.59"
,"49679","RTX PRO 6000 WS","1","1.25","False","Core™ Ultra 9 285K","24","24","256","2.89","50.8","8296","914.4","930.1","4","4","0.2",,"ROG STRIX Z890-E GAMING WIFI","95.59"
,"68523","RTX PRO 6000 WS","1","1.1","False","Xeon® w9-3475X","72","36","128","0.18","53.7","4844","934.6","917.4","1.33","2.67","0.2",,"Pro WS W790E-SAGE SE","95.59"
,"58952","RTX PRO 6000 WS","1","1","False","AMD Ryzen 9 9950X 16-Core Processor","32","32","128","2.6","53.4","9019","776.5","915.3","4","4","0.27",,"ProArt X870E-CREATOR WIFI","95.59"
,"56481","RTX PRO 6000 WS","1","0.55","False","AMD Ryzen 9 9950X 16-Core Processor","32","32","128","1.7","55.1","7446","943.7","114.4","2.67","4","0.2",,"MAG X870E TOMAHAWK WIFI ","95.59"
,"125262","RTX PRO 6000 WS","1","0.65","False","AMD Ryzen 9 9900X 12-Core Processor","24","24","128","2.94","53.2","6398","162","154.4","2.67","4","0.2",,"X870E Taichi Lite","95.59"
,"56084","RTX PRO 6000 WS","1","0.69","False","12th Gen Core™ i5-12400F","12","12","128","0.86","38.7","1393.9","904.7","900.8","2.67","4","0.2",,"ROG STRIX B760-I GAMING WIFI","95.59"
,"50660","RTX PRO 6000 WS","1","0.71","False","AMD Ryzen 5 7600 6-Core Processor","12","12","128","0.68","45.3","2899","929.5","853.8","0.53","0.8","0.25",,"X870E Taichi Lite","95.59"
